business_name;category;subcategory;city;province;region;address;website;email;phone;instagram_username;instagram_url;facebook_url;contact_name;source;source_url;provenienza;data_quality;score;priority;notes;found_at;osm_id
Cucciolandia Pet Shop;Pet shop;"Negozio articoli per animali; parafarmacia veterinaria; attivo dal 1999";Quartu Sant'Elena;CA;Sardegna;Viale Cristoforo Colombo, 140 - 09045;;;+39 3280944776, +39 070880011;;;;Corrado e Paola (titolari);PagineBianche / PagineGialle;https://www.paginegialle.it/parafarmacia-farmacia-veterinaria-cagliari-3dc84db4-66f8-4034-807e-9a6acdb04004;manuale;69;62;C;"20 recensioni citate; orari pubblicati; 'altre sedi' segnalate da PagineGialle.";;
Il Cucciolotto;Pet shop;;Caltanissetta;CL;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/11508139871;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-05T02:18:48Z;11508139871
Agripet Acireale (Agripet S.r.l.);Pet shop;Pet shop + toelettatura professionale + asilo diurno + area sgambamento gratuita;Acireale;CT;Sicilia;Via Saru Spina, 4 - 95024;https://www.agripetsrl.it;;+39 0952886675;;;;Fabio Licandro;ZampaConnect / Nextdoor / PagineGialle;https://www.zampaconnect.com/toelettatori/agripet-acireale-acireale-ct;manuale;77;78;B;Rating Google 4,6 su 634 recensioni: presenza locale fortissima.;;
Hobbyzoo Acireale;Pet shop;"Pet store 1.000 mq; toelettatura; parafarmacia veterinaria";Acireale;CT;Sicilia;Via Lazzaretto, 24 - 95024;https://www.hobbyzoo.it;;;;;;;PetB2B;https://www.petb2b.it/hobbyzoo-pet-shop-acireale-ct/;manuale;62;36;D;Catena regionale siciliana (4 punti vendita).;;
Zoe World Tivoli;Pet shop;"Negozio per animali + toelettatura; abbonamento lavaggi";Tremestieri Etneo;CT;Sicilia;Piazza Tivoli, 40- 95010;https://petstyleshop.mybestshops.it;;+39 0958252671;;;;;ItaliaRecensioni;https://italiarecensioni.com/sicily/zoe-world-tivoli-943139;manuale;69;60;C;Non si trova a Tivoli (RM): è in Piazza Tivoli a Canalicchio (CT). Verifica anti-confusione effettuata. | Frazione Canalicchio, Piazza Tivoli;;
Zoo Planet;Pet shop;;Ragusa;RG;Sicilia;;;;+39 0932686873;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/13121899956;automatica;46;35;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T10:22:49Z;13121899956
Zampettando;Pet shop;;Ragusa;RG;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6524958900;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T10:22:49Z;6524958900
Ugo Licitra;Pet shop;;Ragusa;RG;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/8797988613;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T10:22:49Z;8797988613
Pet Store Conad;Pet shop;;Ragusa;RG;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/12248768177;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T10:22:49Z;12248768177
Mondo Animale;Pet shop;;Ragusa;RG;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/way/1236145792;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T10:22:49Z;1236145792
Avola Mangimi;Pet shop;;Vittoria;RG;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5131790621;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-05T09:44:59Z;5131790621
Amici a Quattro Zampe;Pet shop;;Vittoria;RG;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6113605142;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-05T09:44:59Z;6113605142
Tropical Aquarium Pet Shop;Pet shop;;Vittoria;RG;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4979070474;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-05T09:44:59Z;4979070474
I Love Pets World;Pet shop;;Vittoria;RG;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/10126316263;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-05T09:44:59Z;10126316263
Zoolandia Market Empoli;Pet shop;"Supermercato per animali; alimenti premium (Royal Canin, Farmina...); incisione medagliette";Empoli;FI;Toscana;Via Bisarnella, 52 - 50053;https://www.zoolandiamarket.it/empoli/;;+39 0571537187;;;;;Sito ufficiale (sede Empoli);https://www.zoolandiamarket.it/empoli/;manuale;69;54;C;"Rating Google 4,6 (6 recensioni); insegna in franchising.";;
Arcaplanet;Pet shop;;Grosseto;GR;Toscana;Via Aurelia Antica 46, 58100;;;+39 0564070370;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/way/867229149;automatica;54;43;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T02:17:26Z;867229149
Pet Store Conad;Pet shop;;Grosseto;GR;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/10178866632;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T02:17:26Z;10178866632
Alfa-Tec;Pet shop;;Grosseto;GR;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/9081224668;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T02:17:26Z;9081224668
Amici e Natura;Pet shop;;Grosseto;GR;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/9078282521;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T02:17:26Z;9078282521
Agraria Parmignola Srls;Pet shop;;Carrara;MS;Toscana;Via provinciale Avenza-Sarzana 168, 54033;;agraria.parmignola@gmail.com;+39 0585858383;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4934121853;automatica;62;57;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-05T02:17:51Z;4934121853
Happy Dog & Cat;Pet shop;;Massa;MS;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5068444514;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T15:38:20Z;5068444514
Micio-Bau;Pet shop;;Massa;MS;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4832857308;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T15:38:20Z;4832857308
Ttumy Pet Shop;Pet shop;;Fonte;TV;Veneto;Via Asolana, 2 - 31010;;;+39 0423946274;;;;;PagineGialle;https://www.paginegialle.it/veneto/bassano_del_grappa/negozio_di_alimenti_per_animali_domestici.html;manuale;54;43;D;Nuova copertura comune Fonte (TV).;;
Ricovero per animali;Rifugi per animali;;L'Aquila;AQ;Abruzzo;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/way/910812585;automatica;38;18;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T20:11:53Z;910812585
Stazzo;Rifugi per animali;;L'Aquila;AQ;Abruzzo;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/way/1187882412;automatica;38;18;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T20:11:53Z;1187882412
Canile Comunale di Caserta;Rifugi per animali;;Caserta;CE;Campania;Via San Leucio;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/way/1349572958;automatica;46;26;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T02:18:19Z;1349572958
Rifugio gli Angeli di Fatima;Rifugi per animali;;Marano di Napoli;NA;Campania;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/way/1414237277;automatica;38;18;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-05T14:24:51Z;1414237277
Ue Cane;Rifugi per animali;;Napoli;NA;Campania;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/12782093889;automatica;38;18;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:48:28Z;12782093889
Rifugio Municipale per Cani;Rifugi per animali;;Salerno;SA;Campania;;;;;;;;Comune di Salerno;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/way/718577008;automatica;46;24;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T10:20:33Z;718577008
Rifugio del cane e del gatto;Rifugi per animali;;Bologna;BO;Emilia-Romagna;Via Bacialli 20;http://www.comune.bologna.it/canilegattile/luoghi/133:18548/;;+39 0516325537;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3515168254;automatica;62;52;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:53:31Z;3515168254
Gattile comunale;Rifugi per animali;;Bologna;BO;Emilia-Romagna;;http://www.compagniadeglianimali.org/;;+39 3332298427;;;;La compagnia degli animali odv;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/way/1419711481;automatica;62;50;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:53:31Z;1419711481
Il Gattile Del Borgo;Rifugi per animali;;Bologna;BO;Emilia-Romagna;;https://www.tutelanimalibologna.it;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/way/1547301304;automatica;46;32;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:53:31Z;1547301304
A.M.A. Faenza - Associazione Musetti Abbandonati;Rifugi per animali;Oasi felina, gattile, adozioni gatti;Faenza;RA;Emilia-Romagna;Corso Mazzini, 52/5 - 48018;https://www.amafaenza.it/;amafaenza@gmail.com;+39 3534516211;;;;;Sito ufficiale;https://www.amafaenza.it/;manuale;77;72;B;Sito attivo con catalogo adozioni (pagina aggiornata 2026).;;
Rifugio AIPA;Rifugi per animali;;Gorizia;GO;Friuli-Venezia Giulia;;;;+39 048182173;;;;;Doggami (mappa canili);https://doggami.it/mappa-canili/;manuale;46;27;D;Numero a 8 cifre come da fonte: verificare. | Comune desunto dal prefisso 0481: da confermare;;
Rifugio Fondazione Prelz;Rifugi per animali;Rifugio e adozioni;Roma;RM;Lazio;;http://www.adottauncane.it;fondazioneprelzonlus@yahoo.it;+39 069041448;;;;;Doggami (mappa canili);https://doggami.it/mappa-canili/;manuale;69;58;C;Zona esatta da confermare;;
Canile del Pezzino;Rifugi per animali;;La Spezia;SP;Liguria;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/way/142276113;automatica;38;18;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T10:32:31Z;142276113
L'altra scuderia;Rifugi per animali;;Bergamo;BG;Lombardia;Via Pradone 3;;;+39 3496915861;laltrascuderia;https://www.instagram.com/laltrascuderia/;https://www.facebook.com/laltrascuderia/;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/12118338527;automatica;69;53;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:52:00Z;12118338527
Protezione Animali Legnano ODV;Rifugi per animali;;Legnano;MI;Lombardia;Via Don Lorenzo Milani 24, 20025;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/way/355367768;automatica;46;26;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-05T14:23:11Z;355367768
Casa del Cane Vagabondo;Rifugi per animali;Rifugio per cani;Ostra Vetere;AN;Marche;Via Honorati, Contrada San Giovanni - 60010;http://www.casadelcanevagabondo.it;;+39 3396341390;;;;;IlTuoCane.it;https://www.iltuocane.it/informazioni-utili-cani/tag/rifugi%20e%20canili.html;manuale;69;52;C;Fonte del 2018: verificare operatività. Nuova copertura regionale Marche (AN).;;
Casa del Cane 'Sara';Rifugi per animali;"Rifugio per cani; adozioni";Macerata;MC;Marche;;https://adozionicanimc.jimdo.com;;+39 0733262116, +39 3381354085;;;;;Doggami (mappa canili);https://doggami.it/mappa-canili/;manuale;62;47;D;Nuova copertura comune Macerata.;;
Associazione Animalista SNUPI - Il Rifugio;Rifugi per animali;"Rifugio con 'recinti famiglia'; assistenza 24h degli operatori residenti";Campobasso;CB;Molise;;http://aasnupi.blogspot.com/;;;;;;;Blog ufficiale (Blogspot);http://aasnupi.blogspot.com/p/blog-page.html;manuale;54;29;D;Contatti da integrare dal blog. | Comune desunto dal contesto di ricerca: da confermare;;
Rifugio La Fenice ADLA Onlus;Rifugi per animali;"Rifugio per 100 cani; adozioni e adozioni a distanza";;CB;Molise;;;;;rifugiolafeniceadla;https://www.instagram.com/rifugiolafeniceadla/;;;Instagram;https://www.instagram.com/rifugiolafeniceadla/;manuale;46;29;D;Instagram con ca. 8.700 follower e aggiornamenti frequenti: forte presenza social nonostante assenza di sito. | Provincia da confermare: CB (da confermare);;
Il Piccolo Santuario di Nama;Rifugi per animali;Santuario/rifugio per animali;Cuneo;CN;Piemonte;;;;+39 3201160741;;;https://www.facebook.com/541655849555709/;;Cybo;https://www.cybo.com/IT/cuneo/animal-shelter/;manuale;62;46;D;Città desunta da elenco provinciale: verificare sede esatta.;;
Rifugio Dei Cameri;Rifugi per animali;;Cameri;NO;Piemonte;;;sabrina@ara-ricambi.it;+39 3398380232;;;;Sabrina;Doggami (mappa canili);https://doggami.it/mappa-canili/;manuale;62;50;C;Email di dominio aziendale (ara-ricambi): verificare referente. Nuova copertura provincia di Novara.;;
Gattile Nati Liberi;Rifugi per animali;Gattile;Torino;TO;Piemonte;;;;+39 0116497404;;;;;IlTuoCane.it;https://www.iltuocane.it/informazioni-utili-cani/tag/rifugi%20e%20canili.html;manuale;54;30;D;Fonte del 2018: verificare. ATTENZIONE: lo stesso numero 011 6497404 risulta assegnato da Doggami al Rifugio Ramondetti-Cassardo di Trofarello (TO): possibile stessa organizzazione o errore di fonte. Dedup gestito da process.py (stesso telefono).;;
Rifugio Ramondetti-Cassardo;Rifugi per animali;Rifugio cani e gatti;Trofarello;TO;Piemonte;;http://www.rifugiotrofarello.org;posta@rifugiotrofarello.org;+39 0116497404, 01166497409 (formato da verificare);;;;;Doggami (mappa canili);https://doggami.it/mappa-canili/;manuale;69;61;C;"Gli stessi numeri compaiono per il 'Gattile Nati Liberi' (altra fonte): probabile stessa organizzazione o struttura collegata; verificare.";;
Associazione Rifugio a Quattro Zampe;Rifugi per animali;"Rifugio per cani e gatti; adozioni";Altamura;BA;Puglia;Zona Monteverde - 70022 (indirizzo FB grezzo: 'Sce 32 Monteverde');https://linktr.ee/rifugioaquattrozampe;rifugioaquattrozampe@gmail.com;+39 3929286955;;;https://www.facebook.com/p/Associazione-rifugioaquattrozampe-100069996459854/;;Facebook;https://www.facebook.com/p/Associazione-rifugioaquattrozampe-100069996459854/;manuale;85;82;A;Pagina Facebook molto attiva (ca. 9.900 like, post recenti): ottima base per partnership sulle adozioni.;;
Gli Amici del Branco - Crew degli Stortini;Rifugi per animali;"Rifugio e degenza per cani e gatti disabili/anziani; adozioni a distanza";Quartu Sant'Elena;CA;Sardegna;Viale Europa - 09045;;;;;;;;Nemesis Magazine;https://www.nemesismagazine.it/amici-del-branco-e-la-crew-degli-stortini-a-quartu-il-rifugio-per-animali-sfortunati/;manuale;54;29;D;Articolo del 2021: verificare recapiti (il numero è citato ma non riportato nel testo).;;
Rifugio Ariosto;Rifugi per animali;Rifugio per cani;Acireale;CT;Sicilia;Via Fossazze, 5/b - 95024;;;+39 0957651114;;;;;CercoCane.com;https://www.cercocane.com/canili-e-rifugi/sicilia-canili-e-rifugi/;manuale;62;44;D;Fonte aggiornata a dicembre 2024. Distinto da 'Ariosto S.r.l.' (toelettatura).;;
Dog Village A.C.A.E.;Rifugi per animali;Rifugio/canile associazione;Mascalucia;CT;Sicilia;Via Libertà, 7 - 95030;;acae-dogvillage@hotmail.it;+39 3338607088;;;;;CercoCane.com;https://www.cercocane.com/canili-e-rifugi/sicilia-canili-e-rifugi/;manuale;69;58;C;"Nuova copertura comune Mascalucia; fonte dicembre 2024.";;
Associazione Arca di Piera;Rifugi per animali;"Rifugio privato no-profit: canile e gattile; adozioni a distanza";;CT;Sicilia;;https://www.arcadipiera.it/;;;;;;Piera Ghirardi (fondatrice);Sito ufficiale;https://www.arcadipiera.it/;manuale;54;35;D;Sede esatta non nello snippet: da confermare (zona Catania). Sito ricco con sezioni adozioni e donazioni. | Provincia da confermare: CT (zona, da confermare);;
Rifugio Mangione;Rifugi per animali;;Vittoria;RG;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/way/1233851541;automatica;38;18;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-05T09:44:59Z;1233851541
Aristogatti - Gattile di Empoli;Rifugi per animali;"Gattile e associazione di volontariato; gestione colonie feline dal 1996";Empoli;FI;Toscana;Via Ettore Majorana - 50053;https://www.aristogattiempoli.org/;info@aristogatti.org;+39 3383244769;;;https://www.facebook.com/aristogatti.org;;SeguiLeOrme / Facebook;https://www.seguileorme.it/servizi-per-animali/aristogatti/;manuale;85;82;A;Facebook con oltre 16.000 like e orari di apertura pubblici: associazione molto digitale, ottima per partnership su adozioni.;;
Rifugio LAPA;Rifugi per animali;;;;;;;megdambrosio@gmail.com;+39 3204418463, +39 3382834789;;;;;Doggami (mappa canili);https://doggami.it/mappa-canili/;manuale;31;41;D;"Recapiti pubblici presenti; geolocalizzazione da integrare.";;
Valeria Timpano;Servizi di pet care;"Pensione casalinga personalizzata; diploma in educazione cinofila";Altamura;BA;Puglia;;;;;;;;Valeria Timpano;Cronoshare;https://www.cronoshare.it/servizi/addestratore-cinofilo/bari/altamura;manuale;54;29;D;Contatto solo tramite piattaforma.;;
Nicola Altieri;Servizi di pet care;Dog sitting, toelettatura, petfood, educazione cuccioli (base);Altamura;BA;Puglia;;;;;;;;Nicola Altieri;Cronoshare;https://www.cronoshare.it/servizi/addestratore-cinofilo/bari/altamura;manuale;54;29;D;Contatto solo tramite piattaforma.;;
Mb Global Pet - Toelettatura e Addestramento;Servizi di pet care;Toelettatura, addestramento cinofilo e negozio per animali;Quartu Sant'Elena;CA;Sardegna;Via Irlanda, 122 e Via Pitz e Serra, 50 - 09045;;;+39 3456626295, +39 070810801;;;;;PagineGialle / PagineBianche;https://www.paginegialle.it/sardegna/quartu_sant_elena/toelettatura_gatti.html;manuale;62;47;D;Stesso telefono su entrambe le schede: due sedi dello stesso gestore, fuse in un'unica scheda.;;
